"Zipcode","ResponseId","Usage","Q5","Q11._1","Q11._2","Q11._3","Q11._4","Q11._5","Q11._6","Q11._7","Q11._8","Q11._9","Q13._1","Q13._2","Q13._3","Q13._4","Q13._5","Q13._6","Q13._7","Q13._8","Q13._9","Q24","Q25","Income","White","Asian","Pacific_Islander","Latino","Black","Native","Male","Female","NB","Area","Distance","EJ_Bin"
"94603","R_3oz5cJWOwkQAoul",NA,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","4","4","4","1","4","4","4","1","1","1","1","1","1","1","1","1","1","Native Hawaiian or Pacific Islander","Male",NA,0,0,1,0,0,0,1,0,0,"North",5,5
"94603","R_09QkWSzAlAfCJHM",4,"Festivals with music and/or food  (e.g., earth day)","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Black or African American","Female",3,0,0,0,0,1,0,0,1,0,"North",5,5
"94605","R_7pXU4aYNd9icq3f",1,NA,"2","1","4","2","5","3","4","5","5","4","4","2","3","4","2","5","2","2","Black or African American","Male",1,0,0,0,0,1,0,1,0,0,"North",5,4
"94605","R_oo1B7ZY0GAxMi23",4,"Group or family gatherings or activities (e.g., family outing, bbq)","1","1","5","4","5","5","5","5",NA,"5","5","5","3","5","3","4","4","4","Native Hawaiian or Pacific Islander","Female",2,0,0,1,0,0,0,0,1,0,"North",5,4
"94605","R_5ERu461NUX0LA08",4,"Meditation, reading, and/or relaxing","2","1","4","4","2","2","3","4","4","4","4","4","2","3","2","3","4","2","Asian,White","Female",5,1,1,0,0,0,0,0,1,0,"North",5,4
"94606","R_bjxEBy0srUcFPSL",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","5","5","5","5","5","5","5","5","5","5","5","3","3","3","3","5","Black or African American","Female",2,0,0,0,0,1,0,0,1,0,"North",4,5
"94606","R_5Hu8R6Ldo5RIlPO",3,"Meditation, reading, and/or relaxing","4","2","4","4","2","4","4","5","4","4","4","3","2","4","2","3","4","3","Black or African American","Female",1,0,0,0,0,1,0,0,1,0,"North",4,5
"94606","R_5P7GGPOoNLy3ZVm",5,"Bicycling, roller skating, skateboarding, etc","2","1","4","3","5","4","5","5","5","5","4","4","3","4","4","3","5","3","Hispanic or Latino,White","Female",2,1,0,0,1,0,0,0,1,0,"North",4,5
"94607","R_7axYLmE7Ecfj3ZL",4,"Group or family gatherings or activities (e.g., family outing, bbq)","2","3","3","3","4","3","5","3","5","5","4","3","2","4","2","2","2","2","Asian,White","Non-binary",1,1,1,0,0,0,0,0,0,1,"North",4,5
"94607","R_k4m9tXkd7rdU7dS",4,"Meditation, reading, and/or relaxing","5","1","5","5","3","5","5","5","5","5","5","5","3","2","4","3","5","5","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",4,5
"94608","R_oWJsecAEjTdxjba",2,"Walking or running","5","5","4","5","4","5","4","4","5","4","4","4","4","3","5","4","5","5","Black or African American","Female",2,0,0,0,0,1,0,0,1,0,"North",4,5
"94608","R_6FeQK1g9NVtQ8bW",4,"Walking or running","2","2","4","4","4","4","5","5","5","5","5","5","4","4","3","4","4","3","White","Female",2,1,0,0,0,0,0,0,1,0,"North",4,5
"94609","R_7IVFyv1Uk7W00s9",4,"Swimming or bodysurfing","5","2","4","5","3","4","5","5","5","5","4","4","2","4","2","2","4","4","Hispanic or Latino","Non-binary",2,0,0,0,1,0,0,0,0,1,"North",4,4
"94610","R_bcJbkFGScDQcCvd",5,"Fishing or collecting food","5","1","5","5","5","5","5","5","5","5","5","5","4","5","5","4","5","4","Black or African American","Male",3,0,0,0,0,1,0,1,0,0,"North",4,2
"94610","R_71Yew6djMkxc8Zt",4,"Meditation, reading, and/or relaxing","3","1","5","4","5","3","5","2","5","4","3","2","4","1","3","4","3","3","White","Female",3,1,0,0,0,0,0,0,1,0,"North",4,2
"94611","R_7TdjmtXT1tlQG8F",3,"Observing or photographing nature or wildlife, outdoor education","1","1","4","4","1","3","5","5","5","4","4","5","3","2","4","2","1","3","Asian","Female",5,0,1,0,0,0,0,0,1,0,"North",4,1
"94611","R_0n0OUkR6BgGo0y3",4,"Walking or running","4","4","4","4","4","4","5","3","5","4","4","4","2","2","3","2","3","3","White","Female",4,1,0,0,0,0,0,0,1,0,"North",4,1
"94611","R_3Ou51V9tZlUdv3z",4,"Fishing or collecting food","5","2","4","5","4","3","5","4","2","5","5","5","5","5","4","4","4","5","Black or African American","Male",2,0,0,0,0,1,0,1,0,0,"North",4,1
"94611","R_aC3VynQgev6tVpc",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","3","4","2","3","5","3","2","5","4","4","5","2","3","5","4","4","4","Asian","Male",3,0,1,0,0,0,0,1,0,0,"North",4,1
"94612","R_37UJNpQlQ5Y9mk9",3,"Observing or photographing nature or wildlife, outdoor education","3","2","4","4","4","4","5","3","5","4","5","5","4","3","4","4","4","3","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",4,5
"94612","R_5nYmgOmMqbMtNmm",3,"Group or family gatherings or activities (e.g., family outing, bbq)","5","4","3","5","5","5","5","3","5","5","5","3","4","4","4","4","4","3","Asian","Female",1,0,1,0,0,0,0,0,1,0,"North",4,5
"94612","R_5fdbDa2VpGhmagT",3,"Beach games or sports (e.g., frisbee, volleyball, yoga)","5","2","5","3","5","5","5","5","5","5","4","1","2","3","2","2","4","1","Black or African American","Male",1,0,0,0,0,1,0,1,0,0,"North",4,5
"94618","R_aYbIdBJWXBhIr2o",3,"Walking or running","2","1","1","4","3","2","5","3","5","4","5","4","2","2","2","2","2","2","Asian,White","Female",1,1,1,0,0,0,0,0,1,0,"North",4,1
"94618","R_3RqpTflQUh99rqC",3,"Meditation, reading, and/or relaxing","3","2","5","4","4","4","4","4","4","4","4","4","3","4","2","4","4","2","Black or African American,White","Female",1,1,0,0,0,1,0,0,1,0,"North",4,1
"94621","R_5njvzINvvFNk2B3",3,"Meditation, reading, and/or relaxing","2","1","3","3","4","5","5","5","5","4","5","5","4","4","4","3","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",5,5
"94679","R_32gR3jPErzgAD9l",5,"Group or family gatherings or activities (e.g., family outing, bbq)","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","5","4","1","Black or African American","Male",2,0,0,0,0,1,0,1,0,0,NA,NA,NA
"94702","R_6icFo5AtIJI3do5",3,"Fishing or collecting food","5","4","5","5","5","5","5","2","5","5","3","3","3","5","4","2","4","2","White","Male",2,1,0,0,0,0,0,1,0,0,"North",4,4
"94702","R_7uvvV0yaI47EP4t",3,"Fishing or collecting food","5","4","5","4","3","5","5","4","5","5","2","4","2","4","4","3","4","3","White","Male",2,1,0,0,0,0,0,1,0,0,"North",4,4
"94702","R_6j6uyJyVQJ5GHDx",4,"Meditation, reading, and/or relaxing","3","1","3","2","2","3","4","3","5","4","3","3","2","3","2","3","4","2","Asian","Non-binary",3,0,1,0,0,0,0,0,0,1,"North",4,4
"94706","R_3hRp59w3rBrminV",3,"Fishing or collecting food","3","2","4","3","3","4","4","4","5","4","4","4","4","4","4","4","3","4","Asian,White","Male",3,1,1,0,0,0,0,1,0,0,"North",4,1
"94708","R_3gGFIeHEq6jBbO2",3,"Observing or photographing nature or wildlife, outdoor education","4","3","5","5","5","5","5","5","5","5","5","5","3","4","3","3","4","4","Hispanic or Latino,White","Female",3,1,0,0,1,0,0,0,1,0,"North",4,1
"94709","R_aDjLn5YYEPBl3qR",4,"Observing or photographing nature or wildlife, outdoor education","2","3","4","3","5","4","4","4","5","5","5","4","4","5","2","4","5","4","American Indian or Alaska Native,Hispanic or Latino","Female",NA,0,0,0,1,0,1,0,1,0,"North",4,2
"94801","R_1G9PXiMD1J2RYbq",3,"Walking or running","1","1","4","4","4","4","4","4","4","4","4","4","2","3","4","1","4","1","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",4,5
"94801","R_2bLFI9RRRiDEOfG",5,"Meditation, reading, and/or relaxing","4","2","4","3","4","4","5","4","5","4","5","4","3","4","4","4","3","4","White","Female",1,1,0,0,0,0,0,0,1,0,"North",4,5
"94801","R_70UB12AVeQCCELT",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","2","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",4,5
"94803","R_1F2gkcnoSfYpGlj",3,"Fishing or collecting food","5","1","5","5","5","5","5","5","5","5","4","5","5","5","5","5","4","4","White","Male",5,1,0,0,0,0,0,1,0,0,"North",5,3
"94803","R_5B8tqQfrrywi2UU",2,"Walking or running","2","2","2","4","4","4","4","4","4","4","4","4","4","2","4","3","4","4","Black or African American","Female",3,0,0,0,0,1,0,0,1,0,"North",5,3
"94803","R_6im1FPQFGx6yMTv",4,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","4","5","5","3","5","3","Other,Choose not to answer","Male",3,0,0,0,0,0,0,1,0,0,"North",5,3
"94804","R_5Xi0pCpTYWLhGfZ",5,"Bicycling, roller skating, skateboarding, etc","5","3","4","1","4","4","1","5","5","5","5","5","4","3","2","2","4","3","Asian","Female",2,0,1,0,0,0,0,0,1,0,"North",4,5
"94804","R_7rIdpbpNnp5DAYt",5,"Walking or running","3","3","4","4","4","4","5","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"North",4,5
"94805","R_3tM5fbMDYCGZYxH",3,"Walking or running","4","4",NA,"4","4","4",NA,NA,NA,"4","4","4","4","4",NA,NA,NA,NA,"Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"North",4,4
"94806","R_52l51hzvUMpKtnC",4,"Observing or photographing nature or wildlife, outdoor education","3","1","4","4","3","4","4","5","5","5","5","5","3","4","4","3","3","3","White","Female",NA,1,0,0,0,0,0,0,1,0,"North",5,5
"94806","R_3DsalPCuQKlf8bA",3,"Walking or running","4","2","4","4","4","4","3","3","4","4","5","4","4","4","4","4","4","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"North",5,5
"94806","R_kgu3xNtX9UpwPcP",3,"Swimming or bodysurfing","3","3","4","4","4","4","5","3","4","4","5","4","2","4","2","4","4","4","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"North",5,5
"94806","R_1C4AzuwqHGIkM93",4,"Driving or sitting in your car to enjoy the views/sunsets","2","2","4","4","4","4","4","4","5","5","5","5","5","5","5","5","5","5","White","Male",1,1,0,0,0,0,0,1,0,0,"North",5,5
"94901","R_i3I3Gyorg5C75IY",4,"Fishing or collecting food","3","2","4","4","4","5","5","4","5","5","4","4","3","5","4","2","5","4","White","Male",1,1,0,0,0,0,0,1,0,0,"North",3,3
"94901","R_61nYWuonY7OWP7z",5,"Fishing or collecting food",NA,"5","5","5","5","5","5","5","5","5","5","5","5","5","5","3","4","5","American Indian or Alaska Native,White","Male",NA,1,0,0,0,0,1,1,0,0,"North",3,3
"94903","R_7kp1HvjMPcqqPwM",4,"Fishing or collecting food","4","3","4","4","3","4","4","4","4","5","5","4","4","4","4","4","4","4",NA,"Male",NA,0,0,0,0,0,0,1,0,0,"North",4,1
"94923","R_6u8IBTqKNCbSSlz",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","4","5","5","4","4","3",NA,"Male",2,0,0,0,0,0,0,1,0,0,"North",1,NA
"94925","R_7TFrmxF0gLLUBjj",3,"Observing or photographing nature or wildlife, outdoor education","2","2","4","4","4","5","5","5","5","4","4","2","3","4","3","4","5","2","White","Female",4,1,0,0,0,0,0,0,1,0,"North",3,1
"94929","R_6n9EVAwxr3UzbGI",5,"Fishing or collecting food","5","4","4","4","2","5","5","5","5","4","4","4","4","4","4","3","4","3","Hispanic or Latino,White","Female",2,1,0,0,1,0,0,0,1,0,"North",1,NA
"94929","R_3DIOrNi3rlD0G0J",5,"Fishing or collecting food","5","5","5","5","4","5","5","5","5","5","5","4","4","5","4","4","4","4","White","Male",3,1,0,0,0,0,0,1,0,0,"North",1,NA
"94933","R_3EsPRxiyonCmzHL",4,"Fishing or collecting food","5","2","5","5","4","5","5","5","5","5","5","5","4","5","5","5","4","4","White","Male",NA,1,0,0,0,0,0,1,0,0,"North",4,NA
"94937","R_1OB4IZlPUtx0Kkh",5,"Fishing or collecting food","5","3","4","4","4","5","5","4","5","4","4","4","2","4","4","4","4","2","White","Male",1,1,0,0,0,0,0,1,0,0,"North",3,NA
"94941","R_7LAPcrOJmHBuB46",4,"Meditation, reading, and/or relaxing","5","3","5","4","5","5","5","5","5","5","5","5","5","5","5","4","5","4","White","Female",3,1,0,0,0,0,0,0,1,0,"North",2,1
"94950","R_1dczZJNWihTMWlb",5,"Fishing or collecting food","5","2","5","5","5","5","5","5","5","5","5","5","4","5","5","5","4","3","White","Male",5,1,0,0,0,0,0,1,0,0,"North",NA,NA
"94952","R_3hF5TkvKTYpbIev",4,"Fishing or collecting food","4","2","5","5","5","5","5","5","5","5","5","5","3","5","5","4","5","4","White","Male",5,1,0,0,0,0,0,1,0,0,"North",4,2
"94956","R_7kLzjt6l7xVj1MV",5,"Fishing or collecting food","5","5","5","5","5","5","5","3","5","5","4","4","4","5","4","4","4","3","Native Hawaiian or Pacific Islander,White","Male",2,1,0,1,0,0,0,1,0,0,"North",1,1
"94965","R_3YKIRiVVvVfQa07",1,NA,"5","3","4","4","5","4","5","5","4","5","5","5","3","3","2","2","3","3",NA,NA,NA,0,0,0,0,0,0,0,0,0,"North",2,1
"94966","R_6VF8cRwO6prETjU",4,"Observing or photographing nature or wildlife, outdoor education","1","4","5","5","4","5","5","5","5","5",NA,"5","3","5","4","4","5","2","White","Male",3,1,0,0,0,0,0,1,0,0,"North",NA,NA
"95003","R_5ymCJfrITB7HpYo",4,"Meditation, reading, and/or relaxing","3","4","5","4","3","5","5","2","5","5","5","5","2","4","2","2","4","3","Asian,White","Female",4,1,1,0,0,0,0,0,1,0,"Central",1,1
"95003","R_5ApPEC6FzbzYOzv",4,"Walking or running","3","3","3","3","3","3","5","3","5","3","5","5","5","5","3","3","5","5","Asian,White","Female",3,1,1,0,0,0,0,0,1,0,"Central",1,1
"95003","R_5HvY3B6W1YVtPeI",5,"Walking or running",NA,NA,"5","5","5","5","5","5","5","5","5","5","4","3","4","4","3","3","Asian,White","Female",NA,1,1,0,0,0,0,0,1,0,"Central",1,1
"95003","R_6ebnsWir5kKjSQu",5,"Fishing or collecting food","5","4","5","5","4","5","5","5","5","4","5","4","5","5","5","5","5","5","American Indian or Alaska Native,Hispanic or Latino,White","Male",3,1,0,0,1,0,1,1,0,0,"Central",1,1
"95003","R_7OVTIoYFx73DG8i",5,"Walking or running","2","2","5","5","5","5","5","5","5","5","5","5","4","4","3","4","3","3","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",1,1
"95003","R_7lmpzcv3cuIIKA1",5,"Surfing","2","2","5","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Female",1,1,0,0,0,0,0,0,1,0,"Central",1,1
"95003","R_0V2RQWmea9p6Knt",5,"Walking or running","4",NA,"5","5","5","5","5","5","5","4","4","5","4","4","4","4","4","4","Asian","Female",3,0,1,0,0,0,0,0,1,0,"Central",1,1
"95003","R_3X47gfn1EbOxNDz",5,"Other","2","5","5","5","5","5","5","3","5","5","5","5","3","5","5","5","5","3","White","Female",4,1,0,0,0,0,0,0,1,0,"Central",1,1
"95003","R_30oWHrTJsORfCer",4,"Surfing","4","2","5","5","5","5","5","5","5","5","5","5","4","5","5","3","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",1,1
"95003","R_51dBkDiBQdLnZxt",5,"Fishing or collecting food","5","4","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",1,1
"95004","R_7me2abP7d2MP4BV",4,"Snorkeling/Scuba Diving","1","4","5","4","5","5","4","5","5","5","5","5","4","5","5","4","5","2","White","Male",3,1,0,0,0,0,0,1,0,0,"Central",4,NA
"95004","R_gpuuUoy5w2YuNGZ",5,"Festivals with music and/or food  (e.g., earth day)",NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,"5",NA,NA,NA,NA,NA,NA,NA,"American Indian or Alaska Native","Male",1,0,0,0,0,0,1,1,0,0,"Central",4,NA
"95005","R_5NIS9vkl2EHFnAl",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","4","2","5","5","4","5","5","3","5","5","5","5","4","5","5","4","4","4","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",4,1
"95005","R_5iQdPPJ36t2Wzk7",4,"Walking or running","4","4","5","5","5","4","5","3","5","5","5","5","5","4","4","3","4","3","White","Female",NA,1,0,0,0,0,0,0,1,0,"Central",4,1
"95005","R_6sfWRAJRM975j2x",5,"Swimming or bodysurfing","5","3","5","5","4","5","5","4","5","5","5","5","3","5","5","5","5","4","White","Female",4,1,0,0,0,0,0,0,1,0,"Central",4,1
"95008","R_9eeU4yL5kvXmmVD",4,"Fishing or collecting food","4","2","4","4","4","2","4","4","4","5","5","5","4","4","4","4","4","4","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"North",5,1
"95008","R_1ex8qQF4RRBXiGr",4,"Snorkeling/Scuba Diving","5","1","5","5","5","5","5","5","5","5","5","5","2","5","5","5","5","4","Asian","Male",5,0,1,0,0,0,0,1,0,0,"North",5,1
"95008","R_6ASvCWJH4WwPrH0",4,"Meditation, reading, and/or relaxing","3","1","5","5","5","5","5","5","5","5","5","5","4","5","3","3","4","2","American Indian or Alaska Native","Female",NA,0,0,0,0,0,1,0,1,0,"North",5,1
"95010","R_5C8CPbc8idWW33r",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","4","5","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",1,1
"95010","R_lf8rolTUQhc4Pwy",5,"Walking or running","1","1","1","3","5","5","5","5","5","5","5","5","3","4","5","2","3","3","Asian,Hispanic or Latino,White","Female",2,1,1,0,1,0,0,0,1,0,"Central",1,1
"95012","R_mQw6fy8ysKDUgT4",5,"Meditation, reading, and/or relaxing","3","1","3","4","3","4",NA,"3","4","4","4","3","4","4","4","3","4","4","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"Central",3,4
"95012","R_bGKAgk6HwcIutZf",4,"Walking or running","3","3","5","5","5","5","5","4","5","5","5","4","3","5","4","5","5","5","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",3,4
"95012","R_a5yVwxOgy3wXE6E",4,"Swimming or bodysurfing","3","4","4","3","4","3","4","4","3","4","4","4","3","4","3","3","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",3,4
"95012","R_6bwDuHrIFdsati4",2,"Walking or running","4","1","3","2","3","4","2","1","4","4","4","2","4","2","1","4","2","3","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",3,4
"95012","R_3XX3Jviwdm7jhtI",4,"Fishing or collecting food","3","3","5","5","3","5","5","5","5","5","5","5","1","5","4","4","3","1","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"Central",3,4
"95012","R_3dTBbWwj1o4zjDY",5,"Walking or running","4","1","3","3","4","4","5","4","4","4","5","5","3","4","3","3","4","4","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",3,4
"95012","R_4bJp81kcnNjCvML",3,"Group or family gatherings or activities (e.g., family outing, bbq)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",3,4
"95012","R_6qWf7xQRj6fVLTq",4,"Walking or running","1","5","5","3","3","1","5","3","5","5","5","5","1","1","2","1","3","5","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"Central",3,4
"95014","R_76aHoMVjsufIGau",2,"Observing or photographing nature or wildlife, outdoor education","2","2","4","3","4","4","5","3","5","5","3","2","4","3","1","2","4","3","Asian",NA,2,0,1,0,0,0,0,0,0,0,"North",5,1
"95014","R_5dz7RBw1qmb5s1w",2,"Observing or photographing nature or wildlife, outdoor education","2","3","5","4","4","4","4","3","5","5","4","4","2","4","1","2","3","1","Asian","Non-binary",2,0,1,0,0,0,0,0,0,1,"North",5,1
"95018","R_5FdZBgCwHiQgbtv",5,"Fishing or collecting food","5","3","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","5","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",4,1
"95018","R_672VZDcGxBPeltH",5,"Paid work","5","5","4","4","4","4","4","3","4","5","4","4","4","5","4","2","4","3","White,Other","Male",2,1,0,0,0,0,0,1,0,0,"Central",4,1
"95018","R_lj0j4wPgCzWTEbH",4,"Walking or running","3","3","3","4","3","4","5","5","5","4","4","5","3","5","4","4","4","4","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",4,1
"95018","R_ih1A8423HOOGfRe",4,"Swimming or bodysurfing","3","3","4","4","5","4","4","5","5","4","4","4","2","4","4","4","3","3","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",4,1
"95018","R_5DMhGXtJjCd3Cun",5,"Surfing","1","4","5","5","5","5","5","4","5","5","4","5","4","5","5","2","5","1","White","Male",5,1,0,0,0,0,0,1,0,0,"Central",4,1
"95018","R_d7ocAQsGSENN6Ky",5,"Driving or sitting in your car to enjoy the views/sunsets","1","1","4","4","1","4","5","5","5","2","4","4","4","1","3","1","4","2","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",4,1
"95019","R_bnqk6ShLk5ddt0t",3,"Snorkeling/Scuba Diving","4","1","4","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",3,NA
"95019","R_2hUGHG6TcWsw7pk",5,"Driving or sitting in your car to enjoy the views/sunsets","4","3","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",3,NA
"95020","R_73ifKrJLbDMEbNA",5,"Fishing or collecting food","4","2","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","White","Male",2,1,0,0,0,0,0,1,0,0,"Central",4,4
"95020","R_eWGTSnTBbcPivzf",2,"Beach games or sports (e.g., frisbee, volleyball, yoga)","3","3","4","4","4","4","4","4","4","4","4","5","3","4","3","3","2","5","Hispanic or Latino","Female",1,0,0,0,1,0,0,0,1,0,"Central",4,4
"95020","R_57ql4GAUjbfRoqZ",4,"Observing or photographing nature or wildlife, outdoor education","3","4","2","2","1","3","1","1","1","1","1","1","1","1","1","1","1","1","Hispanic or Latino","Male",2,0,0,0,1,0,0,1,0,0,"Central",4,4
"95020","R_707RLNdw4AJ4fcG",4,"Fishing or collecting food","4","2","4","4","4","4","4","4","4","4","4","4","3","4","4","4","4","4","American Indian or Alaska Native,Hispanic or Latino","Male",2,0,0,0,1,0,1,1,0,0,"Central",4,4
"95020","R_17uOhJgzB2enH2f",4,"Walking or running","5","3","4","5","3","4","5","4","5","4","5","5","5","3","5","5","5","5","Asian","Female",5,0,1,0,0,0,0,0,1,0,"Central",4,4
"95020","R_7FwzXqD2I7QdJUM",4,"Fishing or collecting food","3","4","4","5","4","4","4","4","5","4","4","4","3","5","4","3","4","4","American Indian or Alaska Native,Hispanic or Latino","Female",NA,0,0,0,1,0,1,0,1,0,"Central",4,4
"95023","R_3SouPLH1h74ff0h",5,"Fishing or collecting food","5","4","4","4","4","4","4","5","4","5","4","4","3","4","3","4","5","3","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"Central",5,4
"95023","R_j3iaUDCh8DXpJto",4,"Beach games or sports (e.g., frisbee, volleyball, yoga)","5","5","5","4","5","4","4","3","3","4","4","4","2","4","3","3","4","3","Native Hawaiian or Pacific Islander","Female",NA,0,0,1,0,0,0,0,1,0,"Central",5,4
"95032","R_kE4XhPymY5nxFAG",4,"Surfing","2",NA,"4","4","3","5","5","3","4","5","5","5","2","4","4","5","4","4","Black or African American","Male",4,0,0,0,0,1,0,1,0,0,"Central",5,1
"95033","R_6ffK4D55iwKKsbW",5,"Observing or photographing nature or wildlife, outdoor education","3","5","5","5","5","5","5","5","5","5","5","4","3","5","4","4","5","4","White","Male",1,1,0,0,0,0,0,1,0,0,"Central",4,1
"95033","R_6zBXYdxcNIqETvk",4,"Fishing or collecting food","5","1","5","5","2","5","5","5","5","5","5","5","4","5","5","4","5","5","White","Male",4,1,0,0,0,0,0,1,0,0,"Central",4,1
"95033","R_1DXE2w0D5oS3BXE",5,"Observing or photographing nature or wildlife, outdoor education","4","5","5","5","5","5","5","5","5","5","5","5","3","5","4","3","4","2","White","Female",4,1,0,0,0,0,0,0,1,0,"Central",4,1
"95037","R_60vN5n8ZlxRIKU5",3,"Observing or photographing nature or wildlife, outdoor education","4","1","1","4",NA,"4","4","4","4","4","4","4","2","2","2","1","4",NA,"Asian","Female",1,0,1,0,0,0,0,0,1,0,"Central",5,2
"95037","R_31ugB4Dmv7NzSwu",4,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","3","5","5","4","5","5","White","Female",2,1,0,0,0,0,0,0,1,0,"Central",5,2
"95039","R_6MJY55XyKnJHFV0",5,"Meditation, reading, and/or relaxing","1","1","1","4","4","4","4","4","4","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",1,0,0,0,1,0,0,1,0,0,"Central",1,5
"95039","R_6dKdHEkC8Tw3152",5,"Walking or running","4","1","4","4","3","4","5","5","5","5","5","5","3","3","4","2","5","3","White","Female",3,1,0,0,0,0,0,0,1,0,"Central",1,5
"95045","R_52zcK5m2DSMJJVG",4,"Fishing or collecting food","5","4","5","5","5","5","5","5","5","4","4","4","4","4","4","4","4","4","Hispanic or Latino","Male",NA,0,0,0,1,0,0,1,0,0,"Central",4,4
"95050","R_7CxlRW3SBMbTBvb",3,"Walking or running","5","3","3","5","2","4","4","3","4","4","4","4","4","4","3","2","3","3","Hispanic or Latino","Female",NA,0,0,0,1,0,0,0,1,0,"North",5,3
"95050","R_5xksATMJQ3MK7Ad",5,"Fishing or collecting food","5","5","5","5","5","5","5","5","5","5","5","5","1","5","5","5","3","2","White","Male",2,1,0,0,0,0,0,1,0,0,"North",5,3
"95050","R_4dfPa7zRceOds0g",4,"Fishing or collecting food","3","2","4","4","3","2","5","3","4","4","5","5","4","4","4","4","5","4","Asian","Male",4,0,1,0,0,0,0,1,0,0,"North",5,3
"95051","R_5G1jTBoNmv0IXwm",4,"Snorkeling/Scuba Diving","4","2","5","5","5","5","5","5","5","5","3","5","5","4","5","3","4","4","Asian","Male",5,0,1,0,0,0,0,1,0,0,"North",5,2
"95051","R_fXk5GrpMJlcnthf",4,"Observing or photographing nature or wildlife, outdoor education","3","3","5","5","5","4","4","5","5","5","5","3","4","4","2","3","5","5","Hispanic or Latino","Non-binary",NA,0,0,0,1,0,0,0,0,1,"North",5,2
"95051","R_64bXcGchyPZNsnl",3,"Group or family gatherings or activities (e.g., family outing, bbq)","3","2","4","4","4","4","4","3","4","4","4","4","3","4","4","3","4","4","Hispanic or Latino","Female",2,0,0,0,1,0,0,0,1,0,"North",5,2
"95051","R_82SFPrDl14JWHir",3,"Group or family gatherings or activities (e.g., family outing, bbq)","4","3","4","4","4","5","5","4","3","3","4","5","3","3","3","3","4","4","Native Hawaiian or Pacific Islander","Male",NA,0,0,1,0,0,0,1,0,0,"North",5,2
"95054","R_1P4HXiGKNkf64RH",3,"Driving or sitting in your car to enjoy the views/sunsets","5","3","3","3","4","5","4","4","4","3","4","5","4","5","4","4","3","4","Asian","Male",2,0,1,0,0,0,0,1,0,0,"North",5,3
